"Year","County","Race","Mortality Rate","Births","Deaths"
2012,"NEW HANOVER","Black",9.21658986175115,434,4
2012,"NEW HANOVER","Hispanic",0,243,0
2012,"NEW HANOVER","Native American",0,11,0
2012,"NEW HANOVER","Other",0,57,0
2012,"NEW HANOVER","White",3.382949932341,1478,5
2012,"NORTHAMPTON","Black",14.2857142857143,140,2
2012,"NORTHAMPTON","Hispanic",0,10,0
2012,"NORTHAMPTON","White",0,47,0
2012,"ONSLOW","Black",16.9172932330827,532,9
2012,"ONSLOW","Hispanic",9.19117647058824,544,5
2012,"ONSLOW","Native American",0,23,0
2012,"ONSLOW","Other",25.2100840336134,119,3
2012,"ONSLOW","White",5.39169045353631,3153,17
2012,"ORANGE","Black",20.6185567010309,194,4
2012,"ORANGE","Hispanic",4.76190476190476,210,1
2012,"ORANGE","Native American",0,6,0
2012,"ORANGE","Other",0,153,0
2012,"ORANGE","White",2.80898876404494,712,2
2012,"PAMLICO","Black",0,18,0
2012,"PAMLICO","Hispanic",0,6,0
2012,"PAMLICO","Native American",0,2,0
2012,"PAMLICO","White",27.7777777777778,72,2
2012,"PASQUOTANK","Black",7.63358778625954,131,1
2012,"PASQUOTANK","Hispanic",0,31,0
2012,"PASQUOTANK","Other",0,8,0
2012,"PASQUOTANK","White",4.62962962962963,216,1
2012,"PENDER","Black",12.6582278481013,79,1
2012,"PENDER","Hispanic",11.2359550561798,89,1
2012,"PENDER","Native American",0,3,0
2012,"PENDER","Other",0,6,0
2012,"PENDER","White",2.45098039215686,408,1
2012,"PERQUIMANS","Black",0,28,0
2012,"PERQUIMANS","Hispanic",0,1,0
2012,"PERQUIMANS","Other",0,1,0
2012,"PERQUIMANS","White",12.1951219512195,82,1
2012,"PERSON","Black",36.036036036036,111,4
2012,"PERSON","Hispanic",0,22,0
2012,"PERSON","Native American",0,2,0
2012,"PERSON","Other",0,1,0
2012,"PERSON","White",0,226,0
2012,"PITT","Black",19.4508009153318,874,17
2012,"PITT","Hispanic",0,203,0
2012,"PITT","Native American",100,10,1
2012,"PITT","Other",0,59,0
2012,"PITT","White",6.9790628115653,1003,7
2012,"POLK","Black",0,4,0
2012,"POLK","Hispanic",0,13,0
2012,"POLK","White",0,114,0
2012,"RANDOLPH","Black",9.70873786407767,103,1
2012,"RANDOLPH","Hispanic",0,314,0
2012,"RANDOLPH","Native American",0,6,0
2012,"RANDOLPH","Other",54.0540540540541,37,2
2012,"RANDOLPH","White",7.75862068965517,1160,9
2012,"RICHMOND","Black",16.4835164835165,182,3
2012,"RICHMOND","Hispanic",0,50,0
2012,"RICHMOND","Native American",0,10,0
2012,"RICHMOND","Other",0,8,0
2012,"RICHMOND","White",15.0943396226415,265,4
2012,"ROBESON","Black",7.7720207253886,386,3
2012,"ROBESON","Hispanic",7.40740740740741,270,2
2012,"ROBESON","Native American",12.6903553299492,788,10
2012,"ROBESON","Other",0,38,0
2012,"ROBESON","White",8.82352941176471,340,3
2012,"ROCKINGHAM","Black",35.2941176470588,170,6
2012,"ROCKINGHAM","Hispanic",0,108,0
2012,"ROCKINGHAM","Native American",0,4,0
2012,"ROCKINGHAM","Other",0,7,0
2012,"ROCKINGHAM","White",10.7692307692308,650,7
2012,"ROWAN","Black",7.57575757575758,264,2
2012,"ROWAN","Hispanic",4.65116279069767,215,1
2012,"ROWAN","Native American",0,7,0
2012,"ROWAN","Other",0,32,0
2012,"ROWAN","White",5.68181818181818,1056,6
2012,"RUTHERFORD","Black",14.0845070422535,71,1
2012,"RUTHERFORD","Hispanic",20.8333333333333,48,1
2012,"RUTHERFORD","Native American",0,1,0
2012,"RUTHERFORD","Other",0,7,0
2012,"RUTHERFORD","White",3.7037037037037,540,2
2012,"SAMPSON","Black",9.61538461538462,208,2
2012,"SAMPSON","Hispanic",3.35570469798658,298,1
2012,"SAMPSON","Native American",0,16,0
2012,"SAMPSON","Other",0,6,0
2012,"SAMPSON","White",9.3167701863354,322,3
2012,"SCOTLAND","Black",28.7081339712919,209,6
2012,"SCOTLAND","Hispanic",0,12,0
2012,"SCOTLAND","Native American",12.3456790123457,81,1
2012,"SCOTLAND","Other",0,3,0
2012,"SCOTLAND","White",0,148,0
2012,"STANLY","Black",19.2307692307692,104,2
2012,"STANLY","Hispanic",0,37,0
2012,"STANLY","Native American",0,3,0
2012,"STANLY","Other",0,19,0
2012,"STANLY","White",6.47948164146868,463,3
2012,"STOKES","Black",0,16,0
2012,"STOKES","Hispanic",0,14,0
2012,"STOKES","Native American",0,1,0
2012,"STOKES","Other",0,1,0
2012,"STOKES","White",2.67379679144385,374,1
2012,"SURRY","Black",0,22,0
2012,"SURRY","Hispanic",0,151,0
2012,"SURRY","Native American",0,1,0
2012,"SURRY","Other",0,10,0
2012,"SURRY","White",5.00834724540901,599,3
2012,"SWAIN","Black",0,3,0
2012,"SWAIN","Hispanic",0,13,0
2012,"SWAIN","Native American",11.7647058823529,85,1
2012,"SWAIN","Other",0,1,0
2012,"SWAIN","White",11.1111111111111,90,1
2012,"TRANSYLVANIA","Black",83.3333333333333,12,1
2012,"TRANSYLVANIA","Hispanic",0,17,0
2012,"TRANSYLVANIA","Native American",0,1,0
2012,"TRANSYLVANIA","Other",0,4,0
2012,"TRANSYLVANIA","White",9.61538461538462,208,2
2012,"TYRRELL","Black",0,11,0
2012,"TYRRELL","Hispanic",0,5,0
2012,"TYRRELL","White",0,20,0
2012,"UNION","Black",14.0845070422535,355,5
2012,"UNION","Hispanic",8.88888888888889,450,4
2012,"UNION","Native American",142.857142857143,7,1
2012,"UNION","Other",0,57,0
2012,"UNION","White",2.67737617135207,1494,4
2012,"VANCE","Black",2.84090909090909,352,1
2012,"VANCE","Hispanic",0,67,0
2012,"VANCE","Other",0,3,0
2012,"VANCE","White",13.4228187919463,149,2
2012,"WAKE","Black",16.1290322580645,2728,44
2012,"WAKE","Hispanic",3.58239508700102,1954,7
2012,"WAKE","Native American",0,31,0
2012,"WAKE","Other",4.03632694248234,991,4
2012,"WAKE","White",4.91174213353799,6515,32
2012,"WARREN","Black",9.70873786407767,103,1
2012,"WARREN","Hispanic",0,12,0
2012,"WARREN","Native American",0,5,0
2012,"WARREN","Other",0,2,0
2012,"WARREN","White",22.2222222222222,45,1
2012,"WASHINGTON","Black",0,77,0
2012,"WASHINGTON","Hispanic",0,6,0
2012,"WASHINGTON","Other",0,1,0
2012,"WASHINGTON","White",0,38,0
2012,"WATAUGA","Black",0,7,0
2012,"WATAUGA","Hispanic",0,33,0
2012,"WATAUGA","Other",0,1,0
2012,"WATAUGA","White",0,307,0
2012,"WAYNE","Black",18.0831826401447,553,10
2012,"WAYNE","Hispanic",0,343,0
2012,"WAYNE","Native American",0,5,0
2012,"WAYNE","Other",0,40,0
2012,"WAYNE","White",8.35322195704057,838,7
2012,"WILKES","Black",37.037037037037,27,1
2012,"WILKES","Hispanic",11.9047619047619,84,1
2012,"WILKES","Native American",0,1,0
2012,"WILKES","Other",0,6,0
2012,"WILKES","White",7.00525394045534,571,4
2012,"WILSON","Black",12.9533678756477,386,5
2012,"WILSON","Hispanic",17.4418604651163,172,3
2012,"WILSON","Native American",0,6,0
2012,"WILSON","Other",66.6666666666667,15,1
2012,"WILSON","White",15.0602409638554,332,5
2012,"YANCEY","Black",0,1,0
2012,"YANCEY","Hispanic",0,14,0
2012,"YANCEY","White",12.5786163522013,159,2
2013,"ALAMANCE","Black",17.8571428571429,392,7
2013,"ALAMANCE","Hispanic",2.82485875706215,354,1
2013,"ALAMANCE","Native American",0,4,0
2013,"ALAMANCE","Other",34.4827586206897,29,1
2013,"ALAMANCE","White",9.04522613065327,995,9
2013,"ALEXANDER","Black",0,15,0
2013,"ALEXANDER","Hispanic",0,27,0
2013,"ALEXANDER","Other",0,4,0
2013,"ALEXANDER","White",3.23624595469256,309,1
2013,"ALLEGHANY","Hispanic",0,13,0
2013,"ALLEGHANY","White",0,64,0
2013,"ANSON","Black",27.027027027027,148,4
2013,"ANSON","Hispanic",0,14,0
2013,"ANSON","Native American",0,3,0
2013,"ANSON","Other",0,2,0
2013,"ANSON","White",10.5263157894737,95,1
2013,"ASHE","Hispanic",0,22,0
2013,"ASHE","White",13.6363636363636,220,3
2013,"AVERY","Black",0,1,0
2013,"AVERY","Hispanic",0,15,0
2013,"AVERY","Native American",0,1,0
2013,"AVERY","Other",0,1,0
2013,"AVERY","White",7.5187969924812,133,1
2013,"BEAUFORT","Black",12.1951219512195,164,2
2013,"BEAUFORT","Hispanic",0,76,0
2013,"BEAUFORT","Other",0,5,0
2013,"BEAUFORT","White",12.6050420168067,238,3
2013,"BERTIE","Black",16.1290322580645,124,2
2013,"BERTIE","Hispanic",0,5,0
2013,"BERTIE","Other",0,2,0
2013,"BERTIE","White",0,52,0
2013,"BRUNSWICK","Black",6.99300699300699,143,1
2013,"BRUNSWICK","Hispanic",0,90,0
2013,"BRUNSWICK","Native American",0,9,0
2013,"BRUNSWICK","Other",0,10,0
2013,"BRUNSWICK","White",9.43396226415094,742,7
2013,"BUNCOMBE","Black",22.5225225225225,222,5
2013,"BUNCOMBE","Hispanic",3.35570469798658,298,1
2013,"BUNCOMBE","Native American",0,7,0
2013,"BUNCOMBE","Other",0,60,0
2013,"BUNCOMBE","White",10.1596516690856,2067,21
2013,"BURKE","Black",0,38,0
2013,"BURKE","Hispanic",0,83,0
2013,"BURKE","Native American",0,2,0
2013,"BURKE","Other",0,65,0
2013,"BURKE","White",3.18471337579618,628,2
2013,"CABARRUS","Black",10.0502512562814,398,4
2013,"CABARRUS","Hispanic",2.6525198938992,377,1
2013,"CABARRUS","Native American",0,8,0
2013,"CABARRUS","Other",12.987012987013,77,1
2013,"CABARRUS","White",5.56328233657858,1438,8
2013,"CALDWELL","Black",20.4081632653061,49,1
2013,"CALDWELL","Hispanic",0,62,0
2013,"CALDWELL","Native American",0,1,0
2013,"CALDWELL","Other",0,8,0
2013,"CALDWELL","White",4.45765230312036,673,3
2013,"CAMDEN","Black",0,11,0
2013,"CAMDEN","Hispanic",0,1,0
2013,"CAMDEN","Other",0,1,0
2013,"CAMDEN","White",0,55,0
2013,"CARTERET","Black",31.25,32,1
2013,"CARTERET","Hispanic",16.3934426229508,61,1
2013,"CARTERET","Native American",0,5,0
2013,"CARTERET","Other",0,13,0
2013,"CARTERET","White",7.38007380073801,542,4
2013,"CASWELL","Black",0,48,0
2013,"CASWELL","Hispanic",0,20,0
2013,"CASWELL","Other",0,1,0
2013,"CASWELL","White",0,118,0
2013,"CATAWBA","Black",13.0718954248366,153,2
2013,"CATAWBA","Hispanic",0,275,0
2013,"CATAWBA","Native American",0,2,0
2013,"CATAWBA","Other",0,129,0
2013,"CATAWBA","White",6.34632819582956,1103,7
2013,"CHATHAM","Black",27.027027027027,74,2
2013,"CHATHAM","Hispanic",0,172,0
2013,"CHATHAM","Native American",0,2,0
2013,"CHATHAM","Other",0,13,0
2013,"CHATHAM","White",8.7463556851312,343,3
2013,"CHEROKEE","Black",0,3,0
2013,"CHEROKEE","Hispanic",0,13,0
2013,"CHEROKEE","Native American",0,4,0
2013,"CHEROKEE","Other",0,2,0
2013,"CHEROKEE","White",20.8333333333333,96,2
2013,"CHOWAN","Black",0,66,0
2013,"CHOWAN","Hispanic",76.9230769230769,13,1
2013,"CHOWAN","Native American",0,1,0
2013,"CHOWAN","Other",0,2,0
2013,"CHOWAN","White",0,77,0
2013,"CLAY","Hispanic",0,5,0
2013,"CLAY","Native American",0,1,0
2013,"CLAY","White",0,27,0
2013,"CLEVELAND","Black",29.4117647058824,272,8
2013,"CLEVELAND","Hispanic",0,53,0
2013,"CLEVELAND","Native American",0,3,0
2013,"CLEVELAND","Other",0,9,0
2013,"CLEVELAND","White",5.67375886524823,705,4
2013,"COLUMBUS","Black",13.7614678899083,218,3
2013,"COLUMBUS","Hispanic",16.1290322580645,62,1
2013,"COLUMBUS","Native American",0,19,0
2013,"COLUMBUS","Other",500,2,1
2013,"COLUMBUS","White",2.89017341040462,346,1
2013,"CRAVEN","Black",13.4680134680135,297,4
2013,"CRAVEN","Hispanic",0,142,0
2013,"CRAVEN","Native American",0,6,0
2013,"CRAVEN","Other",0,83,0
2013,"CRAVEN","White",6.22406639004149,964,6
2013,"CUMBERLAND","Black",11.4087301587302,2016,23
2013,"CUMBERLAND","Hispanic",5.32623169107856,751,4
2013,"CUMBERLAND","Native American",0,88,0
2013,"CUMBERLAND","Other",4.5662100456621,219,1
2013,"CUMBERLAND","White",7.02301989855638,2563,18
2013,"CURRITUCK","Black",0,9,0
2013,"CURRITUCK","Hispanic",0,7,0
2013,"CURRITUCK","Native American",0,2,0
2013,"CURRITUCK","Other",0,2,0
2013,"CURRITUCK","White",0,98,0
2013,"DARE","Black",0,4,0
2013,"DARE","Hispanic",17.8571428571429,56,1
2013,"DARE","Other",0,4,0
2013,"DARE","White",4.36681222707424,229,1
2013,"DAVIDSON","Black",12.987012987013,154,2
2013,"DAVIDSON","Hispanic",4.60829493087558,217,1
2013,"DAVIDSON","Native American",0,6,0
2013,"DAVIDSON","Other",0,41,0
2013,"DAVIDSON","White",3.07455803228286,1301,4
2013,"DAVIE","Black",0,25,0
2013,"DAVIE","Hispanic",0,42,0
2013,"DAVIE","Other",0,3,0
2013,"DAVIE","White",6.75675675675676,296,2
2013,"DUPLIN","Black",12.1212121212121,165,2
2013,"DUPLIN","Hispanic",0,282,0
2013,"DUPLIN","Native American",0,1,0
2013,"DUPLIN","Other",0,7,0
2013,"DUPLIN","White",14.0350877192982,285,4
2013,"DURHAM","Black",11.1653872993719,1433,16
2013,"DURHAM","Hispanic",2.15285252960172,929,2
2013,"DURHAM","Native American",0,9,0
2013,"DURHAM","Other",0,270,0
2013,"DURHAM","White",5.33689126084056,1499,8
2013,"EDGECOMBE","Black",12.1654501216545,411,5
2013,"EDGECOMBE","Hispanic",0,47,0
2013,"EDGECOMBE","Native American",0,1,0
2013,"EDGECOMBE","White",17.8571428571429,168,3
2013,"FORSYTH","Black",11.3981762917933,1316,15
2013,"FORSYTH","Hispanic",9.47368421052632,950,9
2013,"FORSYTH","Native American",0,3,0
2013,"FORSYTH","Other",13.4228187919463,149,2
2013,"FORSYTH","White",5.26819923371648,2088,11
2013,"FRANKLIN","Black",5.31914893617021,188,1
2013,"FRANKLIN","Hispanic",0,86,0
2013,"FRANKLIN","Native American",0,7,0
2013,"FRANKLIN","Other",0,2,0
2013,"FRANKLIN","White",0,381,0
2013,"GASTON","Black",31.8906605922551,439,14
2013,"GASTON","Hispanic",0,238,0
2013,"GASTON","Native American",0,8,0
2013,"GASTON","Other",0,42,0
2013,"GASTON","White",4.72813238770686,1692,8
2013,"GATES","Black",0,8,0
2013,"GATES","Hispanic",0,3,0
2013,"GATES","White",0,26,0
2013,"GRAHAM","Hispanic",0,3,0
2013,"GRAHAM","Native American",0,12,0
2013,"GRAHAM","White",0,71,0
2013,"GRANVILLE","Black",19.7368421052632,152,3
2013,"GRANVILLE","Hispanic",16.1290322580645,62,1
2013,"GRANVILLE","Native American",0,2,0
2013,"GRANVILLE","Other",0,5,0
2013,"GRANVILLE","White",10.2739726027397,292,3
2013,"GREENE","Black",30.7692307692308,65,2
2013,"GREENE","Hispanic",0,52,0
2013,"GREENE","Other",0,1,0
2013,"GREENE","White",11.6279069767442,86,1
2013,"GUILFORD","Black",12.9712201053912,2467,32
2013,"GUILFORD","Hispanic",3.76411543287327,797,3
2013,"GUILFORD","Native American",0,22,0
2013,"GUILFORD","Other",2.22222222222222,450,1
2013,"GUILFORD","White",7.12788259958071,2385,17
2013,"HALIFAX","Black",11.9047619047619,336,4
2013,"HALIFAX","Hispanic",0,28,0
2013,"HALIFAX","Native American",0,24,0
2013,"HALIFAX","Other",0,4,0
2013,"HALIFAX","White",6.17283950617284,162,1
2013,"HARNETT","Black",10.6951871657754,374,4
2013,"HARNETT","Hispanic",0,258,0
2013,"HARNETT","Native American",0,16,0
2013,"HARNETT","Other",23.2558139534884,43,1
2013,"HARNETT","White",7.84655623365301,1147,9
2013,"HAYWOOD","Black",0,8,0
2013,"HAYWOOD","Hispanic",0,28,0
2013,"HAYWOOD","Native American",0,3,0
2013,"HAYWOOD","Other",0,6,0
2013,"HAYWOOD","White",6.04838709677419,496,3
2013,"HENDERSON","Black",0,43,0
2013,"HENDERSON","Hispanic",0,182,0
2013,"HENDERSON","Native American",0,1,0
2013,"HENDERSON","Other",62.5,16,1
2013,"HENDERSON","White",5.00625782227785,799,4
2013,"HERTFORD","Black",19.1082802547771,157,3
2013,"HERTFORD","Hispanic",0,9,0
2013,"HERTFORD","White",40,50,2
2013,"HOKE","Black",0,231,0
2013,"HOKE","Hispanic",0,116,0
2013,"HOKE","Native American",0,64,0
2013,"HOKE","Other",0,18,0
2013,"HOKE","White",2.15982721382289,463,1
2013,"HYDE","Black",0,11,0
2013,"HYDE","Hispanic",0,3,0
2013,"HYDE","White",26.3157894736842,38,1
2013,"IREDELL","Black",18.9393939393939,264,5
2013,"IREDELL","Hispanic",5.74712643678161,174,1
2013,"IREDELL","Native American",0,2,0
2013,"IREDELL","Other",12.1951219512195,82,1
2013,"IREDELL","White",6.57354149548069,1217,8
2013,"JACKSON","Black",0,2,0
2013,"JACKSON","Hispanic",0,29,0
2013,"JACKSON","Native American",0,71,0
2013,"JACKSON","Other",0,2,0
2013,"JACKSON","White",7.72200772200772,259,2
2013,"JOHNSTON","Black",12.0845921450151,331,4
2013,"JOHNSTON","Hispanic",2.00400801603206,499,1
2013,"JOHNSTON","Native American",0,5,0
2013,"JOHNSTON","Other",66.6666666666667,15,1
2013,"JOHNSTON","White",5.37634408602151,1302,7
2013,"JONES","Black",38.4615384615385,26,1
2013,"JONES","Hispanic",0,3,0
2013,"JONES","White",0,64,0
2013,"LEE","Black",18.2926829268293,164,3
2013,"LEE","Hispanic",4.60829493087558,217,1
2013,"LEE","Native American",333.333333333333,3,1
2013,"LEE","Other",0,11,0
2013,"LEE","White",5.33333333333333,375,2
2013,"LENOIR","Black",9.49367088607595,316,3
2013,"LENOIR","Hispanic",0,74,0
2013,"LENOIR","Native American",0,2,0
2013,"LENOIR","Other",0,7,0
2013,"LENOIR","White",7.78210116731517,257,2
2013,"LINCOLN","Black",26.3157894736842,38,1
2013,"LINCOLN","Hispanic",0,81,0
2013,"LINCOLN","Other",0,7,0
2013,"LINCOLN","White",0,623,0
2013,"MACON","Black",0,6,0
2013,"MACON","Hispanic",0,57,0
2013,"MACON","Native American",0,1,0
2013,"MACON","Other",0,5,0
2013,"MACON","White",7.60456273764259,263,2
2013,"MADISON","Hispanic",0,2,0
2013,"MADISON","Native American",0,1,0
2013,"MADISON","Other",0,1,0
2013,"MADISON","White",0,183,0
2013,"MARTIN","Black",16.1290322580645,124,2
2013,"MARTIN","Hispanic",0,22,0
2013,"MARTIN","Other",0,2,0
2013,"MARTIN","White",0,98,0
2013,"MCDOWELL","Black",0,14,0
2013,"MCDOWELL","Hispanic",0,47,0
2013,"MCDOWELL","Native American",0,2,0
2013,"MCDOWELL","Other",0,10,0
2013,"MCDOWELL","White",2.58397932816537,387,1
2013,"MECKLENBURG","Black",10.2927721866423,4372,45
2013,"MECKLENBURG","Hispanic",4.4,2500,11
2013,"MECKLENBURG","Native American",0,31,0
2013,"MECKLENBURG","Other",3.54295837023915,1129,4
2013,"MECKLENBURG","White",4.55341506129597,5710,26
2013,"MITCHELL","Black",0,2,0
2013,"MITCHELL","Hispanic",0,21,0
2013,"MITCHELL","White",0,119,0
2013,"MONTGOMERY","Black",32.7868852459016,61,2
2013,"MONTGOMERY","Hispanic",0,90,0
2013,"MONTGOMERY","Other",0,1,0
2013,"MONTGOMERY","White",13.6986301369863,146,2
2013,"MOORE","Black",6.06060606060606,165,1
2013,"MOORE","Hispanic",0,100,0
2013,"MOORE","Native American",0,7,0
2013,"MOORE","Other",66.6666666666667,15,1
2013,"MOORE","White",2.92825768667643,683,2
2013,"NASH","Black",9.80392156862745,510,5
2013,"NASH","Hispanic",7.35294117647059,136,1
2013,"NASH","Native American",0,6,0
2013,"NASH","Other",0,20,0
2013,"NASH","White",4.69483568075117,426,2
2013,"NEW HANOVER","Black",13.6674259681093,439,6
2013,"NEW HANOVER","Hispanic",0,243,0
2013,"NEW HANOVER","Native American",0,8,0
2013,"NEW HANOVER","Other",0,49,0
2013,"NEW HANOVER","White",4.02144772117962,1492,6
2013,"NORTHAMPTON","Black",17.3913043478261,115,2
2013,"NORTHAMPTON","Hispanic",0,9,0
2013,"NORTHAMPTON","Native American",0,1,0
2013,"NORTHAMPTON","White",0,43,0
2013,"ONSLOW","Black",22.3880597014925,536,12
2013,"ONSLOW","Hispanic",0,576,0
2013,"ONSLOW","Native American",43.4782608695652,23,1
2013,"ONSLOW","Other",8.13008130081301,123,1
2013,"ONSLOW","White",4.92287495897604,3047,15
2013,"ORANGE","Black",0,158,0
2013,"ORANGE","Hispanic",0,182,0
2013,"ORANGE","Native American",0,5,0
2013,"ORANGE","Other",7.75193798449612,129,1
2013,"ORANGE","White",4.21940928270042,711,3
2013,"PAMLICO","Black",0,15,0
2013,"PAMLICO","Hispanic",0,5,0
2013,"PAMLICO","Other",0,1,0
2013,"PAMLICO","White",17.2413793103448,58,1
2013,"PASQUOTANK","Black",13.6054421768707,147,2
2013,"PASQUOTANK","Hispanic",0,49,0
2013,"PASQUOTANK","Native American",0,2,0
2013,"PASQUOTANK","Other",0,4,0
2013,"PASQUOTANK","White",0,220,0
2013,"PENDER","Black",38.4615384615385,104,4
2013,"PENDER","Hispanic",0,65,0
2013,"PENDER","Other",0,5,0
2013,"PENDER","White",2.51256281407035,398,1
2013,"PERQUIMANS","Black",0,22,0
2013,"PERQUIMANS","Hispanic",0,6,0
2013,"PERQUIMANS","Other",0,3,0
2013,"PERQUIMANS","White",10.2040816326531,98,1
2013,"PERSON","Black",18.5185185185185,108,2
2013,"PERSON","Hispanic",0,28,0
2013,"PERSON","Native American",0,2,0
2013,"PERSON","Other",0,1,0
2013,"PERSON","White",6.96864111498258,287,2
2013,"PITT","Black",10.3329506314581,871,9
2013,"PITT","Hispanic",5.15463917525773,194,1
2013,"PITT","Native American",0,7,0
2013,"PITT","Other",0,48,0
2013,"PITT","White",11.3519091847265,969,11
2013,"POLK","Black",0,7,0
2013,"POLK","Hispanic",0,19,0
2013,"POLK","White",0,124,0
2013,"RANDOLPH","Black",8.62068965517241,116,1
2013,"RANDOLPH","Hispanic",6.66666666666667,300,2
2013,"RANDOLPH","Native American",0,2,0
2013,"RANDOLPH","Other",37.037037037037,27,1
2013,"RANDOLPH","White",7.90861159929701,1138,9
2013,"RICHMOND","Black",10.6951871657754,187,2
2013,"RICHMOND","Hispanic",0,65,0
2013,"RICHMOND","Native American",90.9090909090909,11,1
2013,"RICHMOND","Other",0,12,0
2013,"RICHMOND","White",0,253,0
2013,"ROBESON","Black",16.1290322580645,434,7
2013,"ROBESON","Hispanic",7.35294117647059,272,2
2013,"ROBESON","Native American",14.9625935162095,802,12
2013,"ROBESON","Other",30.3030303030303,33,1
2013,"ROBESON","White",10.498687664042,381,4
2013,"ROCKINGHAM","Black",30.1507537688442,199,6
2013,"ROCKINGHAM","Hispanic",0,96,0
2013,"ROCKINGHAM","Native American",0,3,0
2013,"ROCKINGHAM","Other",0,13,0
2013,"ROCKINGHAM","White",4.73186119873817,634,3
2013,"ROWAN","Black",10.4166666666667,288,3
2013,"ROWAN","Hispanic",0,202,0
2013,"ROWAN","Native American",0,6,0
2013,"ROWAN","Other",0,24,0
2013,"ROWAN","White",5.08646998982706,983,5
2013,"RUTHERFORD","Black",11.3636363636364,88,1
2013,"RUTHERFORD","Hispanic",50,40,2
2013,"RUTHERFORD","Native American",0,3,0
2013,"RUTHERFORD","Other",0,4,0
2013,"RUTHERFORD","White",5.71428571428571,525,3
2013,"SAMPSON","Black",10.2564102564103,195,2
2013,"SAMPSON","Hispanic",3.43642611683849,291,1
2013,"SAMPSON","Native American",0,17,0
2013,"SAMPSON","Other",0,5,0
2013,"SAMPSON","White",5.98802395209581,334,2
2013,"SCOTLAND","Black",0,197,0
2013,"SCOTLAND","Hispanic",100,10,1
2013,"SCOTLAND","Native American",0,86,0
2013,"SCOTLAND","Other",0,3,0
2013,"SCOTLAND","White",6.84931506849315,146,1
2013,"STANLY","Black",32.6086956521739,92,3
2013,"STANLY","Hispanic",0,40,0
2013,"STANLY","Native American",0,2,0
2013,"STANLY","Other",0,22,0
2013,"STANLY","White",2.07900207900208,481,1
2013,"STOKES","Black",0,13,0
2013,"STOKES","Hispanic",0,12,0
2013,"STOKES","Other",0,1,0
2013,"STOKES","White",11.4613180515759,349,4
2013,"SURRY","Black",0,27,0
2013,"SURRY","Hispanic",16.6666666666667,120,2
2013,"SURRY","Native American",0,2,0
2013,"SURRY","Other",0,9,0
2013,"SURRY","White",5.33807829181495,562,3
2013,"SWAIN","Black",0,2,0
2013,"SWAIN","Hispanic",0,7,0
2013,"SWAIN","Native American",11.7647058823529,85,1
2013,"SWAIN","Other",0,2,0
2013,"SWAIN","White",0,109,0
2013,"TRANSYLVANIA","Black",0,12,0
2013,"TRANSYLVANIA","Hispanic",0,14,0
2013,"TRANSYLVANIA","Native American",0,1,0
2013,"TRANSYLVANIA","Other",0,5,0
2013,"TRANSYLVANIA","White",8,250,2
2013,"TYRRELL","Black",0,9,0
2013,"TYRRELL","Hispanic",0,6,0
2013,"TYRRELL","Other",0,3,0
2013,"TYRRELL","White",0,26,0
2013,"UNION","Black",20,350,7
2013,"UNION","Hispanic",0,383,0
2013,"UNION","Native American",0,9,0
2013,"UNION","Other",0,67,0
2013,"UNION","White",2.7266530334015,1467,4
2013,"VANCE","Black",26.578073089701,301,8
2013,"VANCE","Hispanic",0,76,0
2013,"VANCE","Native American",0,1,0
2013,"VANCE","Other",333.333333333333,3,1
2013,"VANCE","White",5.23560209424084,191,1
2013,"WAKE","Black",9.40111420612813,2872,27
2013,"WAKE","Hispanic",4.8,1875,9
2013,"WAKE","Native American",29.4117647058824,34,1
2013,"WAKE","Other",3.003003003003,999,3
2013,"WAKE","White",3.49597203222374,6579,23
2013,"WARREN","Black",0,108,0
2013,"WARREN","Hispanic",0,10,0
2013,"WARREN","Native American",0,9,0
2013,"WARREN","Other",0,1,0
2013,"WARREN","White",0,56,0
2013,"WASHINGTON","Black",0,76,0
2013,"WASHINGTON","Hispanic",0,15,0
2013,"WASHINGTON","White",0,49,0
2013,"WATAUGA","Black",125,8,1
2013,"WATAUGA","Hispanic",0,22,0
2013,"WATAUGA","Native American",0,1,0
2013,"WATAUGA","Other",0,5,0
2013,"WATAUGA","White",3.34448160535117,299,1
2013,"WAYNE","Black",5.29100529100529,567,3
2013,"WAYNE","Hispanic",3.13479623824451,319,1
2013,"WAYNE","Native American",0,3,0
2013,"WAYNE","Other",0,20,0
2013,"WAYNE","White",5.12163892445583,781,4
2013,"WILKES","Black",29.4117647058824,34,1
2013,"WILKES","Hispanic",0,78,0
2013,"WILKES","Other",0,7,0
2013,"WILKES","White",11.5384615384615,520,6
2013,"WILSON","Black",10,400,4
2013,"WILSON","Hispanic",0,176,0
2013,"WILSON","Other",0,4,0
2013,"WILSON","White",5.71428571428571,350,2
2013,"YANCEY","Black",0,5,0
2013,"YANCEY","Hispanic",0,18,0
2013,"YANCEY","White",0,135,0
2014,"ALAMANCE","Black",15.5440414507772,386,6
2014,"ALAMANCE","Hispanic",8.4985835694051,353,3
2014,"ALAMANCE","Native American",0,4,0
2014,"ALAMANCE","Other",0,42,0
2014,"ALAMANCE","White",10.3092783505155,970,10
2014,"ALEXANDER","Black",0,14,0
2014,"ALEXANDER","Hispanic",0,30,0
2014,"ALEXANDER","Native American",0,1,0
2014,"ALEXANDER","Other",0,10,0
2014,"ALEXANDER","White",3.38983050847458,295,1
